1131;Tolochenaz;Suisse;
1132;Lully VD;Suisse;
1134;Vufflens-Château;Suisse;
1134;Chigny;Suisse;
1135;Denens;Suisse;
1136;Bussy-Chardonney;Suisse;
1141;Sévery;Suisse;
1142;Pampigny;Suisse;
1143;Apples;Suisse;
1144;Ballens;Suisse;
1145;Bière;Suisse;
1145;Bière Caserne;Suisse;
1146;Mollens VD;Suisse;
1147;Montricher;Suisse;
1148;L'Isle;Suisse;
1148;Cuarnens;Suisse;
1148;Moiry VD;Suisse;
1148;La Praz;Suisse;
1148;Mont-la-Ville;Suisse;
1148;Chavannes-Veyron;Suisse;
1148;Mauraz;Suisse;
1148;Villars-Bozon;Suisse;
1148;La Coudre;Suisse;
1149;Berolle;Suisse;
1162;St-Prex;Suisse;
1162;St-Prex Dist;Suisse;
1163;Etoy;Suisse;
1164;Buchillon;Suisse;
1165;Allaman;Suisse;
1166;Perroy;Suisse;
1167;Lussy-sur-Morges;Suisse;
1168;Villars-sous-Yens;Suisse;
1169;Yens;Suisse;
1170;Aubonne;Suisse;
1172;Bougy-Villars;Suisse;
1173;Féchy;Suisse;
1174;Montherod;Suisse;
1174;Pizy;Suisse;
1175;Lavigny;Suisse;
1176;St-Livres;Suisse;
1180;Rolle;Suisse;
1180;Tartegnin;Suisse;
1180;Rolle Distribution;Suisse;
1182;Gilly;Suisse;
1183;Bursins;Suisse;
1184;Vinzel;Suisse;
1184;Luins;Suisse;
1185;Mont-sur-Rolle;Suisse;
1186;Essertines-Rolle;Suisse;
1187;St-Oyens;Suisse;
1188;Gimel;Suisse;
1188;St-George;Suisse;
1189;Saubraz;Suisse;
1195;Dully-Bursinel;Suisse;
1195;Dully;Suisse;
1195;Bursinel;Suisse;
1196;Gland;Suisse;
1196;Gland Distribution;Suisse;
1196;Gland Dist Fil;Suisse;
1197;Prangins;Suisse;
1200;Genève;Suisse;
1200;Genève 1;Suisse;
1200;Genève 2 Dépôt;Suisse;
1200;Genève 3;Suisse;
1200;Genève 4;Suisse;
1200;Genève 2 Transit;Suisse;
1200;Genève 6;Suisse;
1200;Genève 7;Suisse;
1200;Genève 8;Suisse;
1200;Genève 11;Suisse;
1200;Genève 12;Suisse;
1200;Genève 13;Suisse;
1200;Genève 17;Suisse;
1200;Genève 19;Suisse;
1200;Genève 20;Suisse;
1200;Genève 21;Suisse;
1200;Genève 26;Suisse;
1200;Genève 28 Balexert;Suisse;
1200;Genève (CLT);Suisse;
1200;Genève 2 Dist;Suisse;
1200;Genève Dist Ba;Suisse;
1200;Genève 18;Suisse;
1200;Genève Les Acacias;Suisse;
1201;Genève;Suisse;
1202;Genève;Suisse;
1203;Genève;Suisse;
1204;Genève;Suisse;
1205;Genève;Suisse;
1206;Genève;Suisse;
1207;Genève;Suisse;
1208;Genève;Suisse;
1209;Genève;Suisse;
1211;Genève 1;Suisse;
1211;Genève 2;Suisse;
1211;Genève 3;Suisse;
1211;Genève 4;Suisse;
1211;Genève 6;Suisse;
1211;Genève 7;Suisse;
1211;Genève 8;Suisse;
1211;Genève 10;Suisse;
1211;Genève 11;Suisse;
1211;Genève 12;Suisse;
1211;Genève 13;Suisse;
1211;Genève 17;Suisse;
1211;Genève 19;Suisse;
1211;Genève 20;Suisse;
1211;Genève 21;Suisse;
1211;Genève 22;Suisse;
1211;Genève 23;Suisse;
1211;Genève 26;Suisse;
1211;Genève 27;Suisse;
1211;Genève 28;Suisse;
1211;Genève 2 Swisscom;Suisse;
1211;Genève 14;Suisse;
1211;Genève 71 CS CP;Suisse;
1211;Genève 70;Suisse;
1211;Genève 5;Suisse;
1211;Genève 84 Votation;Suisse;
1211;Genève 26 Caserne;Suisse;
1211;Genève 5 Dépôt;Suisse;
1211;Genève 94 UBS;Suisse;
1211;Genève 73;Suisse;
1212;Grand-Lancy;Suisse;
1212;Grand-Lancy 1;Suisse;
1212;Grand-Lancy Dist;Suisse;
1213;Petit-Lancy;Suisse;
1213;Petit-Lancy 1;Suisse;
1213;Petit-Lancy 2;Suisse;
1213;Onex;Suisse;
1213;Petit-Lancy Dist;Suisse;
1214;Vernier;Suisse;
1214;Vernier Dist;Suisse;
1215;Genève;Suisse;
1215;Genève 15 Dépôt;Suisse;
1215;Genève ICC OLS;Suisse;
1216;Cointrin;Suisse;
1217;Meyrin;Suisse;
1217;Meyrin 1;Suisse;
1217;Meyrin 2;Suisse;
1217;Meyrin Dist;Suisse;
1218;Le Grand-Saconnex;Suisse;
1218;Grand-Saconnex D;Suisse;
1219;Le Lignon;Suisse;
1219;Aïre;Suisse;
1219;Châtelaine;Suisse;
1219;Le Lignon Dist;Suisse;
1219;Lignon B&V GK;Suisse;
1219;Lignon B&V GK 2;Suisse;
1220;Les Avanchets;Suisse;
1222;Vésenaz;Suisse;
1222;Vésenaz Dist;Suisse;
1223;Cologny;Suisse;
1223;Cologny Dist;Suisse;
1224;Chêne-Bougeries;Suisse;
1225;Chêne-Bourg;Suisse;
1225;Chêne-Bourg Dist;Suisse;
1226;Thônex;Suisse;
1227;Carouge GE;Suisse;
1227;Les Acacias;Suisse;
1227;Carouge GE Dist;Suisse;
1227;Genève Carouge;Suisse;
1228;Plan-les-Ouates;Suisse;
1231;Conches;Suisse;
1232;Confignon;Suisse;
1232;Confignon Cressy;Suisse;
1233;Bernex;Suisse;
1233;Bernex Dist;Suisse;
1234;Vessy;Suisse;
1236;Cartigny;Suisse;
1237;Avully;Suisse;
1239;Collex;Suisse;
1240;Genève;Suisse;
1241;Puplinge;Suisse;
1242;Satigny;Suisse;
1243;Presinge;Suisse;
1244;Choulex;Suisse;
1245;Collonge-Bellerive;Suisse;
1246;Corsier GE;Suisse;
1247;Anières;Suisse;
1248;Hermance;Suisse;
1251;Gy;Suisse;
1252;Meinier;Suisse;
1253;Vandoeuvres;Suisse;
1254;Jussy;Suisse;
1255;Veyrier;Suisse;
1256;Troinex;Suisse;
1257;La Croix-de-Rozon;Suisse;
1258;Perly;Suisse;
1260;Nyon;Suisse;
1260;Nyon 1 Dist;Suisse;
1260;Nyon car postal;Suisse;
1260;Nyon 2;Suisse;
1260;Nyon 1;Suisse;
1260;Nyon Gare CFF;Suisse;
1261;Marchissy;Suisse;
1261;Le Vaud;Suisse;
1261;Longirod;Suisse;
1262;Eysins;Suisse;
1263;Crassier;Suisse;
1264;St-Cergue;Suisse;
1265;La Cure;Suisse;
1266;Duillier;Suisse;
1267;Vich-Coinsins;Suisse;
1267;Vich;Suisse;
1267;Coinsins;Suisse;
1268;Burtigny;Suisse;
1268;Begnins;Suisse;
1269;Bassins;Suisse;
1270;Trélex;Suisse;
1271;Givrins;Suisse;
1272;Genolier;Suisse;
1273;Le Muids;Suisse;
1273;Arzier;Suisse;
1274;Grens;Suisse;
1274;Signy-Centre;Suisse;
1274;Signy;Suisse;
1275;Chéserex;Suisse;
1276;Gingins;Suisse;
1277;Borex;Suisse;
1277;Arnex-sur-Nyon;Suisse;
1278;La Rippe;Suisse;
1279;Chavannes-de-Bogis;Suisse;
1279;Bogis-Bossey;Suisse;
1279;Chavannes-Bogis LS;Suisse;
1281;Russin;Suisse;
1283;Dardagny;Suisse;
1283;La Plaine;Suisse;
1284;Chancy;Suisse;
1285;Athenaz (Avusy);Suisse;
1286;Soral;Suisse;
1287;Laconnex;Suisse;
1288;Aire-la-Ville;Suisse;
1289;Genève Serv. Spéc.;Suisse;
1290;Versoix;Suisse;
1290;Chavannes-des-Bois;Suisse;
1290;Versoix Dist;Suisse;
1291;Commugny;Suisse;
1292;Chambésy;Suisse;
1293;Bellevue;Suisse;
1294;Genthod;Suisse;
1295;Mies-Tannay;Suisse;
1295;Mies;Suisse;
1295;Tannay;Suisse;
1296;Coppet;Suisse;
1296;Coppet Dist;Suisse;
1297;Founex;Suisse;
1298;Céligny;Suisse;
1299;Crans-près-Céligny;Suisse;
1300;Eclépens CC;Suisse;
1300;Eclépens CC Dépôt;Suisse;
1300;Eclépens SAB;Suisse;
1300;Eclépens CC AP;Suisse;
1300;Eclépens Clinique;Suisse;
1302;Vufflens-la-Ville;Suisse;
1303;Penthaz;Suisse;
1304;Senarclens;Suisse;
1304;Cossonay-Ville;Suisse;
1304;Dizy;Suisse;
1304;Allens;Suisse;
1304;Cossonay Dist;Suisse;
1305;Penthalaz;Suisse;
1306;Daillens;Suisse;
1307;Lussery-Villars;Suisse;
1308;La Chaux-Cossonay;Suisse;
1310;Daillens Dist Ba;Suisse;
1310;Daillens Centre Co;Suisse;
1310;Daillens PL3;Suisse;
1311;Eclépens SC;Suisse;
1312;Eclépens;Suisse;
1313;Ferreyres;Suisse;
1315;La Sarraz;Suisse;
1316;Chevilly;Suisse;
1317;Orny;Suisse;
1318;Pompaples;Suisse;
1320;Daillens ST PP 1;Suisse;
1321;Arnex-sur-Orbe;Suisse;
1322;Croy;Suisse;
1323;Romainmôtier;Suisse;
1324;Premier;Suisse;
1325;Vaulion;Suisse;
1326;Juriens;Suisse;
1329;Bretonnières;Suisse;
1330;Daillens CALL;Suisse;
1337;Vallorbe;Suisse;
1338;Ballaigues;Suisse;
1341;Orient;Suisse;
1342;Le Pont;Suisse;
1343;Les Charbonnières;Suisse;
1344;L'Abbaye;Suisse;
1345;Le Lieu;Suisse;
1345;Le Séchey;Suisse;
1346;Les Bioux;Suisse;
1347;Le Sentier;Suisse;
1347;Le Solliat;Suisse;
1347;Le Sentier Dist;Suisse;
1348;Le Brassus;Suisse;
1350;Orbe;Suisse;
1350;Orbe Distribution;Suisse;
1352;Agiez;Suisse;
1353;Bofflens;Suisse;
1354;Montcherand;Suisse;
1355;L'Abergement;Suisse;
1355;Sergey;Suisse;
1356;Les Clées;Suisse;
1356;La Russille;Suisse;
1357;Lignerolle;Suisse;
1358;Valeyres-Rances;Suisse;
1372;Bavois;Suisse;
1373;Chavornay;Suisse;
1374;Corcelles-Chavorn;Suisse;
1375;Penthéréaz;Suisse;
1376;Goumoens-la-Ville;Suisse;
1376;Eclagnens;Suisse;
1376;Goumoens-le-Jux;Suisse;
1377;Oulens-Echallens;Suisse;
1400;Yverdon-les-Bains;Suisse;
1400;Yverdon 1;Suisse;
1400;Yverdon 2;Suisse;
1400;Cheseaux-Noréaz;Suisse;
1400;Yverdon;Suisse;
1400;Yverdon car postal;Suisse;
1400;Yverdon 1 Dist;Suisse;
1400;Yverdon Caserne;Suisse;
1400;Yverdon CFF;Suisse;
1401;Yverdon-les-Bains;Suisse;
1401;Yverdon Conseil;Suisse;
1404;Cuarny;Suisse;
1404;Villars-Epeney;Suisse;
1405;Pomy;Suisse;
1406;Cronay;Suisse;
1407;Bioley-Magnoux;Suisse;
1407;Donneloye;Suisse;
1407;Gossens;Suisse;
1407;Mézery-Donneloye;Suisse;
1408;Prahins;Suisse;
1409;Chanéaz;Suisse;
1410;Thierrens;Suisse;
1410;St-Cierges;Suisse;
1410;Denezy;Suisse;
1410;Prévondavaux;Suisse;
1410;Correvon;Suisse;
1412;Valeyres-Ursins;Suisse;
1412;Ursins;Suisse;
1413;Orzens;Suisse;
1415;Molondin;Suisse;
1415;Démoret;Suisse;
1416;Pailly;Suisse;
1417;Epautheyres;Suisse;
1417;Essertines-Yverdon;Suisse;
1418;Vuarrens;Suisse;
1420;Fiez;Suisse;
1421;Fontaines-Grandson;Suisse;
1421;Grandevent;Suisse;
1422;Grandson;Suisse;
1423;Villars-Burquin;Suisse;
1423;Fontanezier;Suisse;
1423;Romairon;Suisse;
1423;Vaugondry;Suisse;
1424;Champagne;Suisse;
1425;Onnens VD;Suisse;
1426;Concise;Suisse;
1426;Corcelles-Concise;Suisse;
1427;Bonvillars;Suisse;
1428;Mutrux;Suisse;
1428;Provence;Suisse;
1429;Giez;Suisse;
1430;Orges;Suisse;
1431;Vugelles-La Mothe;Suisse;
1431;Novalles;Suisse;
1432;Belmont-Yverdon;Suisse;
1432;Gressy;Suisse;
1433;Suchy;Suisse;
1434;Ependes VD;Suisse;
1435;Essert-Pittet;Suisse;
1436;Treycovagnes;Suisse;
1436;Chamblon;Suisse;
1437;Suscévaz;Suisse;
1438;Mathod;Suisse;
1439;Rances;Suisse;
1440;Montagny-Chamard;Suisse;
1441;Valeyres-Montagny;Suisse;
1442;Montagny-Yverdon;Suisse;
1443;Champvent;Suisse;
1443;Essert-s-Champvent;Suisse;
1443;Villars-Champvent;Suisse;
1445;Vuiteboeuf;Suisse;
1446;Baulmes;Suisse;
1450;Ste-Croix;Suisse;
1450;La Sagne VD;Suisse;
1450;Le Château-Croix;Suisse;
1450;Ste-Croix Dist;Suisse;
1452;Les Rasses;Suisse;
1453;Mauborget;Suisse;
1453;Bullet;Suisse;
1454;L'Auberson;Suisse;
1454;La Vraconnaz;Suisse;
1462;Yvonand;Suisse;
1463;Rovray;Suisse;
1464;Chavannes-le-Chêne;Suisse;
1464;Chêne-Pâquier;Suisse;
1468;Cheyres;Suisse;
1470;Estavayer-le-Lac;Suisse;
1470;Bollion;Suisse;
1470;Lully FR;Suisse;
1470;Seiry;Suisse;
